Unnamed: 0,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5,Date
2557,11.8,17.4,7.4,1018,84,0,0.5,3.0,7,181,2021-01-25
253,26.5,29.1,25.2,1005,89,14,1.1,3.5,13,150,2014-09-11
103,27.7,34.5,21.5,1010,55,0,1.9,5.2,13,161,2014-04-14
1445,16.1,25.3,10.6,1015,65,0,3.1,6.7,16,117,2017-12-23
1443,17.4,25.0,12.0,1020,76,0,0.8,1.3,9,293,2017-12-21
1648,31.8,35.2,27.6,996,77,0,1.9,5.6,11,37,2018-07-15
586,28.4,34.6,26.4,1003,90,99,1.4,0.4,3,77,2015-08-11
627,30.2,36.5,26.2,1002,70,0,1.9,5.7,14,45,2015-09-21
1696,27.1,34.0,23.5,1002,93,24,1.8,4.8,16,45,2018-09-01
2101,25.1,31.4,17.4,1012,57,0,1.8,6.9,14,198,2019-10-27
2199,12.1,19.9,6.0,1020,83,0,1.1,5.7,13,120,2020-02-02
403,16.9,25.5,10.5,1019,65,0,2.3,5.6,22,134,2015-02-09
1154,21.7,28.0,11.6,-1,38,0,2.7,11.7,24,90,2017-03-05
2255,24.1,29.8,16.6,1012,55,0,3.2,8.7,18,27,2020-03-29
2863,17.2,26.1,9.8,1016,73,0,0.8,2.8,9,181,2021-11-30
1682,30.4,36.2,27.8,998,81,0,1.9,2.0,7,32,2018-08-18
2056,33.3,38.2,29.4,1002,71,0,2.4,8.0,22,57,2019-09-12
3086,31.8,36.9,27.1,999,71,1,2.3,4.4,16,25,2022-07-11
452,23.4,30.1,18.9,1010,73,10,3.4,14.8,25,44,2015-03-30
2301,30.8,39.7,23.6,1004,55,0,2.7,7.0,11,56,2020-05-14
1327,31.0,36.0,24.8,1000,71,-1,3.2,3.7,9,34,2017-08-27
2944,19.6,28.4,10.8,1012,51,0,2.6,5.6,14,291,2022-02-19
2049,30.5,35.8,28.3,-1,79,0,1.9,5.6,7,33,2019-09-05
880,37.7,42.0,30.7,1000,37,0,2.6,11.9,22,81,2016-06-02
3168,28.5,34.7,23.7,1004,74,0,1.9,3.9,11,363,2022-10-01
623,31.6,37.5,26.5,1004,65,0,1.9,1.1,5,104,2015-09-17
2393,29.7,32.0,25.4,995,86,16,2.7,7.4,9,18,2020-08-14
3010,31.9,40.8,24.6,1003,36,0,1.9,3.3,7,269,2022-04-26
1787,17.4,25.0,8.2,1014,66,0,1.8,1.1,7,226,2018-12-09
262,31.0,36.3,26.0,1002,61,0,2.3,4.4,11,151,2014-09-20
1634,32.6,36.2,29.0,997,68,0,1.9,11.9,22,34,2018-07-01
1438,13.3,20.5,7.6,1021,72,0,1.4,10.9,22,100,2017-12-16
2198,12.3,19.7,5.7,1019,82,0,1.4,3.3,13,112,2020-02-01
1969,30.3,36.3,23.2,-1,56,0,3.1,15.7,27,40,2019-06-17
2520,14.1,22.0,3.9,1019,59,0,1.8,8.7,16,171,2020-12-19
1802,13.1,21.4,4.6,1017,78,0,1.0,1.5,5,378,2018-12-24
640,29.1,37.2,22.4,1008,60,0,3.1,3.0,9,145,2015-10-04
3245,14.7,24.5,6.0,1015,66,0,1.6,3.0,9,155,2022-12-17
2385,32.7,37.2,27.2,997,70,0,2.7,16.9,24,15,2020-08-06
2598,26.2,34.2,18.2,1011,63,1,3.2,1.9,7,65,2021-03-10
3071,34.7,40.6,29.0,998,60,0,2.7,7.8,14,103,2022-06-26
1959,35.0,43.9,26.4,1001,46,0,3.4,7.0,11,54,2019-06-07
2976,27.7,35.0,18.6,1005,49,0,1.9,4.8,11,88,2022-03-23
488,32.3,40.8,21.3,1004,34,0,2.6,7.6,20,145,2015-05-05
1843,13.8,20.0,9.4,1020,88,0,1.1,9.1,16,131,2019-02-03
1734,25.3,34.6,20.2,1010,64,0,1.9,9.4,35,70,2018-10-11
2911,11.3,17.2,8.7,1021,82,0,0.6,5.0,7,111,2022-01-17
146,31.8,38.8,24.0,1004,54,0,1.9,2.6,7,136,2014-05-27
1534,24.1,31.1,18.0,1010,54,0,1.8,7.4,18,64,2018-03-23
1986,30.9,39.4,28.6,996,75,0,1.9,8.5,18,36,2019-07-04
1369,28.8,35.8,22.4,1006,63,0,2.6,3.9,11,102,2017-10-08
2450,28.8,35.2,19.2,1007,59,0,2.7,5.7,13,89,2020-10-10
3187,24.8,34.6,16.9,1013,69,0,1.6,0.4,3,219,2022-10-20
3002,32.2,41.6,22.5,1003,40,0,2.3,2.6,7,183,2022-04-18
2811,28.7,35.8,23.0,1005,63,0,3.7,2.2,9,59,2021-10-09
659,24.1,33.2,17.3,1011,58,0,1.9,4.8,14,143,2015-10-23
1794,15.7,23.0,7.2,1022,68,0,1.9,3.7,7,150,2018-12-16
2511,18.3,29.0,10.9,1015,75,0,1.4,1.9,7,125,2020-12-10
186,30.8,38.6,28.4,1000,66,0,1.9,4.3,20,189,2014-07-06
1147,20.4,28.1,12.4,1012,55,0,2.6,16.1,29,328,2017-02-26
608,31.9,36.6,27.5,1001,54,0,1.9,12.8,24,97,2015-09-02
2191,11.6,21.1,4.8,1017,80,0,1.6,2.6,5,136,2020-01-25
2799,29.9,33.8,26.0,1005,77,0,2.3,3.3,7,48,2021-09-27
1930,32.6,40.0,19.8,1005,34,0,3.1,10.6,18,101,2019-05-05
197,30.8,36.8,26.4,995,77,40,1.9,6.7,14,185,2014-07-17
2931,14.2,23.0,5.4,1016,62,0,1.4,2.6,11,245,2022-02-06
2327,34.3,39.6,26.9,999,56,0,3.2,5.4,13,64,2020-06-09
293,25.4,33.3,18.0,1014,60,0,1.4,2.0,5,104,2014-10-21
766,17.1,23.2,9.0,1017,69,0,1.8,5.9,11,119,2016-02-08
400,15.2,24.5,7.0,1019,64,0,1.8,3.0,11,151,2015-02-06
122,31.8,41.7,26.2,1003,43,0,1.9,7.4,18,207,2014-05-03
202,31.7,36.3,29.4,997,75,3,1.9,7.2,29,148,2014-07-22
835,34.6,40.1,28.2,1003,33,0,2.6,7.2,18,102,2016-04-18
2294,29.4,36.6,21.6,1006,43,0,3.2,5.4,11,36,2020-05-07
1439,14.7,22.6,7.8,1021,62,0,1.9,13.1,18,95,2017-12-17
1733,28.8,35.5,23.0,1008,66,0,2.3,5.0,7,93,2018-10-10
1695,30.9,35.1,28.0,1000,76,0,2.3,4.8,11,47,2018-08-31
3178,25.0,30.1,20.5,1009,90,7,1.6,0.0,-1,178,2022-10-11
1707,30.4,34.3,26.5,1002,70,0,2.6,13.0,22,28,2018-09-12
3163,27.8,33.4,22.7,1007,84,0,1.6,2.6,7,216,2022-09-26
1153,20.2,28.0,11.1,1010,43,0,2.9,10.2,18,82,2017-03-04
1661,28.2,31.8,25.4,997,86,3,1.9,5.6,20,37,2018-07-28
2432,32.9,37.0,27.5,999,67,0,3.2,7.6,13,35,2020-09-22
1759,20.8,29.7,14.8,-1,68,0,1.1,8.7,14,361,2018-11-05
854,33.2,38.0,25.0,1004,41,0,2.7,4.6,9,77,2016-05-07
1589,34.3,41.2,26.1,1001,33,0,2.3,2.2,11,105,2018-05-17
2267,27.3,35.2,17.0,1011,50,0,3.2,5.0,13,57,2020-04-10
641,28.9,37.2,22.0,1009,65,0,2.3,1.5,7,180,2015-10-05
1,11.1,18.3,5.0,1020,80,0,1.1,8.0,14,304,2014-01-02
2160,8.4,17.2,6.0,1019,93,0,0.8,8.1,11,166,2019-12-25
698,19.3,28.0,13.8,1014,81,0,0.6,1.7,7,183,2015-12-01
2999,31.0,39.4,23.7,1001,41,0,2.6,3.0,7,391,2022-04-15
1636,32.1,37.8,23.6,995,70,0,2.3,6.3,13,44,2018-07-03
1291,30.7,36.0,27.2,998,77,-1,3.2,12.6,22,18,2017-07-22
3098,30.1,34.9,25.5,1000,82,8,1.8,8.9,11,20,2022-07-23
2489,17.2,26.0,10.6,1013,73,0,1.9,1.5,7,114,2020-11-18
1520,23.4,32.2,14.8,1013,52,0,1.8,3.5,11,134,2018-03-09
1853,19.3,25.0,11.4,1017,70,0,1.6,4.6,14,198,2019-02-13
1136,19.7,27.0,9.8,1020,58,0,2.4,8.7,32,183,2017-02-15
3147,31.8,37.7,27.6,1004,74,0,1.9,7.8,11,213,2022-09-10
1631,29.9,37.5,24.2,998,78,20,1.9,11.5,18,30,2018-06-28
1998,29.2,34.7,24.0,1000,80,3,2.6,8.5,14,31,2019-07-16
663,24.7,33.3,18.5,1014,61,0,2.3,3.5,7,113,2015-10-27
683,21.9,32.0,16.0,1012,56,0,1.9,2.8,7,184,2015-11-16
1257,32.0,36.0,26.0,997,62,0,3.4,9.3,18,65,2017-06-18
317,18.3,27.6,9.0,1016,48,0,1.3,7.4,22,95,2014-11-14
648,29.3,36.8,21.5,1010,61,0,2.6,3.1,13,100,2015-10-12
1434,17.3,24.2,13.8,1015,86,0,1.3,3.9,14,109,2017-12-12
1479,13.0,20.2,8.0,1014,79,0,0.6,4.3,9,155,2018-01-27
709,13.7,22.2,10.8,1014,91,0,0.5,6.5,14,184,2015-12-12
1282,31.1,35.0,27.0,999,69,0,3.2,7.8,14,22,2017-07-13
1768,22.2,29.4,17.6,1011,77,7,2.3,5.4,14,136,2018-11-14
972,30.7,34.0,25.5,1000,73,6,2.6,13.7,22,44,2016-09-02
2675,31.7,39.4,22.6,998,39,0,3.2,3.9,7,47,2021-05-26
2680,31.4,38.8,20.4,998,53,0,3.4,6.9,14,36,2021-05-31
1306,32.6,36.0,28.8,999,66,-1,2.7,6.7,55,61,2017-08-06
1400,19.7,30.2,14.0,1014,82,0,0.3,0.4,3,639,2017-11-08
1408,17.6,27.7,13.4,1014,78,0,1.3,1.3,5,191,2017-11-16
2237,21.6,27.0,14.8,1008,79,1,2.4,10.6,13,55,2020-03-11
1496,16.4,23.4,9.0,1022,75,0,1.6,5.2,14,103,2018-02-13
2038,29.3,34.0,26.4,1003,81,0,2.1,6.7,14,33,2019-08-25
1529,23.5,31.6,14.6,1012,44,0,2.6,5.0,11,82,2018-03-18
1663,30.9,34.8,23.0,997,77,24,2.7,5.7,14,39,2018-07-30
1354,24.7,27.5,23.5,1005,95,-1,1.9,7.4,21,17,2017-09-23
3259,13.3,20.8,8.0,1019,81,0,0.8,6.7,18,178,2022-12-31
3197,22.5,31.8,15.0,1013,71,0,1.0,2.6,7,230,2022-10-30
1643,34.1,40.1,29.2,996,66,0,1.9,10.0,16,47,2018-07-10
1051,22.0,31.0,10.7,1013,56,0,1.8,2.4,14,340,2016-11-21
795,23.4,29.1,17.0,1011,63,0,2.1,6.7,16,84,2016-03-08
2693,30.9,35.8,23.8,998,67,0,3.1,4.6,11,35,2021-06-13
3060,37.2,42.2,29.4,996,38,-1,3.7,16.1,22,84,2022-06-15
1597,34.5,43.0,23.8,1000,25,0,2.7,6.5,22,83,2018-05-25
2604,26.2,32.0,17.2,1011,58,0,1.6,8.0,14,113,2021-03-16
2729,26.1,36.4,24.2,998,99,70,1.9,2.6,11,10,2021-07-19
2625,30.2,38.8,20.4,1005,42,0,1.9,4.8,9,120,2021-04-06
1819,12.2,20.6,4.8,1017,83,0,1.3,3.5,9,165,2019-01-10
1722,28.9,35.5,23.4,1009,65,0,2.3,2.6,11,92,2018-09-29
1183,32.8,39.0,21.4,1004,30,0,3.7,10.7,22,70,2017-04-03
2572,15.3,25.2,7.8,1014,83,0,1.3,2.0,7,196,2021-02-09
1059,18.9,29.2,9.7,1015,59,0,2.3,0.9,5,236,2016-11-29
540,31.5,36.8,24.0,994,62,0,1.8,11.7,22,76,2015-06-26
1678,30.8,34.4,27.4,997,80,0,2.3,4.3,9,46,2018-08-14
2796,28.2,33.3,24.4,1006,85,1,1.9,3.5,9,22,2021-09-24
3136,30.4,35.9,24.6,1006,77,0,1.9,2.8,11,105,2022-08-30
2532,10.7,17.0,3.3,1018,82,0,0.5,4.8,9,249,2020-12-31
1757,25.2,31.6,18.5,1011,63,0,1.9,9.4,14,159,2018-11-03
1923,34.3,42.1,24.2,1005,36,0,2.9,7.8,29,82,2019-04-26
95,30.1,38.0,20.0,1007,49,0,2.6,6.7,18,153,2014-04-06
1020,27.7,35.0,18.6,1006,52,0,3.1,7.8,28,135,2016-10-20
563,30.1,34.7,26.0,997,76,2,1.9,0.7,5,67,2015-07-19
2790,29.6,34.0,24.6,1004,82,0,2.7,6.1,11,30,2021-09-18
863,37.2,43.0,26.4,999,26,0,2.9,8.5,14,94,2016-05-16
1484,18.7,27.2,11.0,1013,69,0,1.4,3.0,13,157,2018-02-01
2939,18.2,27.0,8.9,1013,52,0,2.1,3.3,11,217,2022-02-14
1881,19.7,27.4,13.6,-1,69,0,3.2,3.1,9,89,2019-03-13
1038,23.2,30.2,14.0,1012,55,0,1.1,7.4,18,488,2016-11-07
206,32.5,37.5,27.6,1001,67,0,1.9,7.2,18,162,2014-07-26
392,12.2,18.7,4.8,1020,62,0,1.3,6.1,-1,173,2015-01-29
2842,20.4,29.2,13.5,1014,70,0,0.8,3.7,7,263,2021-11-09
870,32.2,42.7,23.6,998,49,-1,2.4,15.0,37,87,2016-05-23
397,16.7,23.8,13.0,1020,75,0,0.8,7.2,14,157,2015-02-03
2814,28.6,36.8,22.7,1005,59,0,3.1,2.8,13,64,2021-10-12
3125,31.5,35.7,26.7,1000,75,0,2.3,9.1,16,89,2022-08-19
1028,24.6,32.3,16.1,1012,61,0,1.3,7.0,14,318,2016-10-28
2690,33.1,42.2,24.0,996,64,-1,2.7,8.7,14,58,2021-06-10
1485,17.7,27.8,10.5,1012,69,0,1.6,3.7,14,140,2018-02-02
2660,32.3,39.4,24.2,1001,41,0,2.7,8.3,18,58,2021-05-11
960,31.2,35.9,26.1,1000,71,0,3.2,8.7,18,28,2016-08-21
1570,33.3,39.2,28.4,1003,43,0,1.9,10.2,25,84,2018-04-28
2773,25.1,28.9,23.6,1006,99,76,1.4,6.5,14,20,2021-09-01
1895,25.1,31.4,15.0,1013,53,0,3.5,10.7,25,78,2019-03-27
2731,29.9,34.2,22.4,996,84,59,2.3,5.9,11,33,2021-07-21
2146,15.8,22.8,7.9,1014,80,0,0.8,1.9,3,299,2019-12-11
804,26.3,32.0,16.8,1009,52,-1,2.7,6.9,16,70,2016-03-17
1751,25.0,32.0,15.6,-1,53,0,1.9,4.4,9,205,2018-10-28
2454,30.0,35.4,23.7,1007,65,0,1.9,1.1,5,112,2020-10-14
502,31.4,41.5,24.9,1002,50,0,1.8,14.8,50,89,2015-05-19
3119,31.4,37.2,27.4,998,74,0,2.7,6.3,11,17,2022-08-13
3104,27.8,31.8,25.2,1004,88,3,1.9,6.1,11,51,2022-07-29
2977,27.0,35.7,21.2,1004,49,0,2.3,5.4,20,111,2022-03-24
779,20.9,27.8,15.8,1014,62,0,2.6,17.2,27,76,2016-02-21
1863,17.6,23.4,10.5,1014,63,0,3.1,16.7,35,56,2019-02-23
200,30.8,34.6,26.5,996,74,0,1.9,6.3,14,163,2014-07-20
2182,13.2,19.9,9.5,1016,95,0,0.8,5.0,7,139,2020-01-16
3099,30.6,35.7,27.1,1000,77,0,1.9,6.7,14,38,2022-07-24
2088,27.6,34.0,20.6,1012,63,0,2.3,3.7,9,116,2019-10-14
3065,29.8,32.8,23.6,-1,66,0,2.3,6.5,14,58,2022-06-20
2278,27.2,34.2,19.2,1007,56,0,3.5,4.8,9,37,2020-04-21
1796,14.4,22.1,5.1,1018,68,0,1.8,7.2,16,204,2018-12-18
378,12.3,19.0,5.8,1019,82,0,0.5,0.9,7,166,2015-01-15
2336,37.1,42.2,28.6,995,55,0,3.5,8.3,14,36,2020-06-18
418,22.9,28.6,15.2,1010,75,0,0.8,5.7,11,170,2015-02-24
1698,26.7,29.0,25.6,1002,95,36,1.6,0.4,3,42,2018-09-03
391,12.6,18.4,7.9,1017,66,0,1.1,10.7,-1,134,2015-01-28
2640,26.9,33.8,19.2,1007,53,0,3.4,9.3,14,55,2021-04-21
1522,23.6,32.6,16.5,1011,54,0,2.3,4.3,11,88,2018-03-11
1162,18.4,24.0,9.0,1015,49,0,3.2,9.1,20,74,2017-03-13
3134,30.8,35.2,26.2,1002,67,0,2.6,8.1,18,102,2022-08-28
1495,16.4,25.4,13.0,1018,78,0,1.9,7.6,14,72,2018-02-12
2695,32.7,38.6,27.0,993,59,0,2.9,8.0,18,35,2021-06-15
2027,30.5,35.5,25.6,1000,83,10,2.3,4.3,9,33,2019-08-14
1152,21.3,28.5,12.5,1010,41,0,3.1,8.3,22,67,2017-03-03
1367,30.1,36.0,22.5,1008,47,0,3.4,4.8,14,79,2017-10-06
2568,14.6,23.2,6.8,1017,81,2,1.4,2.8,7,74,2021-02-05
64,18.8,25.7,13.6,1016,64,0,2.1,4.4,11,184,2014-03-06
2062,30.9,36.8,26.2,1008,67,0,3.1,7.8,13,35,2019-09-18
1180,31.2,38.5,23.3,1007,41,0,2.9,8.3,18,91,2017-03-31
3112,30.5,33.5,26.3,997,80,8,1.9,3.5,9,51,2022-08-06
492,35.1,42.7,25.7,1001,35,0,2.3,8.3,18,106,2015-05-09
379,13.0,20.6,8.2,1019,81,0,0.6,4.6,13,174,2015-01-16
2235,18.3,25.0,12.4,1013,72,0,2.7,8.5,18,58,2020-03-09
763,12.7,23.4,6.8,1016,72,0,1.0,2.2,7,206,2016-02-05
2264,26.7,35.8,17.6,1008,50,0,2.7,8.1,14,33,2020-04-07
791,27.3,34.0,17.6,1012,45,0,2.4,6.1,11,115,2016-03-04
1076,15.5,24.3,7.9,1017,61,0,1.9,3.1,11,200,2016-12-16
878,32.7,37.5,24.7,1002,55,0,2.4,7.4,18,101,2016-05-31
337,19.8,32.5,12.6,1015,55,-1,1.4,3.9,11,111,2014-12-04
2767,30.9,36.4,26.6,997,63,0,2.7,12.2,24,27,2021-08-26
2343,31.8,36.4,26.8,999,79,2,3.2,5.2,18,38,2020-06-25
1016,27.4,34.0,17.5,1010,52,0,3.1,5.9,18,132,2016-10-16
1275,31.5,36.1,27.4,-1,71,-1,2.9,8.0,16,47,2017-07-06
455,28.7,34.7,21.0,1004,53,-1,1.9,9.4,18,78,2015-04-02
815,25.9,32.0,16.5,1012,55,0,2.9,6.5,14,81,2016-03-28
2317,29.2,37.0,22.2,1004,65,4,3.2,8.0,11,23,2020-05-30
995,30.7,34.8,25.6,1004,66,0,2.6,3.3,11,56,2016-09-25
1981,38.1,42.0,30.0,994,38,0,3.4,11.7,22,58,2019-06-29
201,32.1,35.8,27.2,996,71,0,1.9,4.6,9,155,2014-07-21
161,37.5,43.6,31.2,995,31,0,2.3,14.8,27,157,2014-06-11
1579,31.2,38.0,24.0,1003,40,0,1.9,11.7,37,111,2018-05-07
2777,31.0,34.0,25.8,1002,77,0,3.2,5.4,9,33,2021-09-05
2449,28.9,35.6,19.2,1009,58,0,2.7,2.0,7,83,2020-10-09
702,17.4,27.6,10.1,1015,74,0,1.0,0.9,7,282,2015-12-05
1500,18.4,25.4,12.6,1012,67,0,1.4,5.7,14,127,2018-02-17
1129,16.8,24.0,9.0,1015,63,0,1.8,5.7,18,129,2017-02-08
2613,24.6,34.2,17.5,1012,52,0,4.0,10.2,14,47,2021-03-25
1021,27.3,35.0,19.0,1007,55,0,3.2,7.2,27,161,2016-10-21
3073,35.5,41.5,30.8,995,60,0,1.9,6.5,11,58,2022-06-28
1585,29.9,42.2,24.4,1003,56,7,1.8,12.0,31,80,2018-05-13
1955,35.9,42.5,29.4,998,47,0,2.7,11.9,18,66,2019-06-03
3152,26.6,33.6,24.2,1001,91,12,1.6,9.1,14,178,2022-09-15
2253,21.7,29.2,17.6,1014,80,1,2.6,7.4,14,26,2020-03-27
34,18.8,27.8,12.6,1010,68,0,1.3,4.8,72,250,2014-02-04
775,18.7,25.0,10.3,1018,62,0,2.3,3.7,7,135,2016-02-17
2556,11.3,20.4,8.2,1016,95,0,0.2,5.7,13,241,2021-01-24
1478,12.1,18.4,7.0,1014,89,0,0.5,4.4,9,128,2018-01-26
3003,32.7,42.6,23.7,1005,33,0,1.9,7.8,14,227,2022-04-19
1390,22.9,33.4,16.7,1015,73,0,1.8,0.0,-1,187,2017-10-29
2139,14.6,24.4,7.9,1019,72,0,1.8,2.0,7,163,2019-12-04
1363,29.9,36.4,21.9,1006,47,0,3.9,8.0,24,63,2017-10-02
2945,18.6,25.6,11.4,1008,59,0,2.3,12.4,20,221,2022-02-20
2612,26.8,33.0,16.0,1013,45,0,3.5,8.5,18,62,2021-03-24
2824,25.9,32.4,17.7,1010,62,0,3.2,5.7,14,45,2021-10-22
2041,33.8,38.0,28.2,1002,65,0,3.2,7.2,13,42,2019-08-28
241,28.7,34.8,23.7,1002,82,9,1.9,4.3,14,137,2014-08-30
2061,32.3,37.0,27.5,1003,64,0,2.6,6.3,14,59,2019-09-17
2363,32.7,38.5,28.8,999,73,0,1.9,8.3,14,37,2020-07-15
600,32.0,35.6,27.0,1000,64,0,3.4,10.0,20,52,2015-08-25
2435,32.1,37.2,25.4,1001,58,0,3.5,6.3,14,49,2020-09-25
1297,32.2,36.0,28.2,1001,70,-1,3.1,9.4,20,25,2017-07-28
2214,17.7,27.1,9.0,1017,66,0,2.1,7.6,16,158,2020-02-17
2888,14.5,23.2,7.0,1016,81,0,0.6,1.3,5,352,2021-12-25
2068,29.4,34.0,23.9,1010,72,0,2.7,5.7,13,35,2019-09-24
646,28.6,36.9,20.2,1005,60,0,2.6,6.7,18,147,2015-10-10
3202,23.2,31.0,16.5,1012,78,0,0.8,0.9,3,127,2022-11-04
1528,24.0,31.2,17.5,1010,44,0,2.7,6.1,18,81,2018-03-17
2879,14.0,22.5,8.7,1019,72,0,0.5,2.8,7,215,2021-12-16
1267,28.6,39.4,25.6,1000,83,-1,2.3,9.3,22,29,2017-06-28
1899,28.8,39.2,21.0,1007,35,0,3.7,12.6,27,58,2019-03-31
562,29.6,34.8,27.2,997,83,0,1.9,4.1,14,71,2015-07-18
3220,18.5,27.3,9.4,1013,60,0,1.4,5.7,11,277,2022-11-22
2734,32.1,36.0,27.3,997,77,0,2.3,5.2,11,34,2021-07-24
3005,30.2,41.2,25.0,1005,39,0,1.9,6.9,14,248,2022-04-21
189,35.9,40.5,29.6,996,46,0,1.9,13.7,27,144,2014-07-09
1806,10.8,22.0,5.0,1018,81,0,0.8,7.6,24,249,2018-12-28
975,30.7,35.0,25.2,1003,65,0,3.5,14.3,28,45,2016-09-05
2747,32.7,36.0,26.7,999,70,0,2.4,2.6,7,48,2021-08-06
2047,33.1,36.6,27.8,-1,67,0,2.3,5.7,11,70,2019-09-03
2558,12.3,20.2,2.1,1017,76,0,1.3,3.0,14,173,2021-01-26
1082,16.3,25.3,7.5,1016,57,0,1.8,5.4,14,187,2016-12-22
474,31.8,39.6,25.4,1005,35,0,1.9,11.1,27,114,2015-04-21
2904,12.6,17.4,9.2,1018,85,5,0.8,2.6,9,145,2022-01-10
747,11.9,15.7,7.5,1018,86,0,0.8,6.1,11,272,2016-01-20
2300,30.2,37.2,26.2,1005,57,0,1.9,6.3,11,68,2020-05-13
21,15.3,17.8,12.7,1019,97,1,1.1,6.9,9,393,2014-01-22
459,25.1,31.4,17.4,1007,64,0,2.6,2.8,11,119,2015-04-06
1184,30.7,39.0,21.8,1005,35,-1,2.9,14.6,35,84,2017-04-04
2324,30.9,36.4,24.0,1001,64,1,3.2,5.4,11,35,2020-06-06
955,31.1,35.0,26.4,996,69,0,2.9,13.9,24,49,2016-08-16
1215,36.6,44.0,25.3,1003,27,0,3.4,8.0,18,220,2017-05-07
2433,32.7,37.1,27.6,1000,66,0,3.5,7.4,11,23,2020-09-23
2853,18.6,26.2,14.5,1012,72,0,0.8,2.0,7,204,2021-11-20
1515,22.6,33.1,17.3,1009,54,0,1.9,5.0,14,79,2018-03-04
2391,32.0,36.8,26.6,997,74,8,3.1,10.7,16,20,2020-08-12
769,19.6,26.8,10.2,1011,55,0,2.3,6.1,14,150,2016-02-11
1685,31.7,36.4,26.2,999,73,0,1.9,4.6,9,30,2018-08-21
130,30.1,35.2,25.0,1003,49,0,1.9,7.2,13,166,2014-05-11
2919,10.1,14.8,6.2,1015,88,0,0.5,5.9,11,170,2022-01-25
3171,28.8,35.1,22.1,1007,71,0,1.9,3.1,11,254,2022-10-04
2135,15.8,24.9,11.7,1017,90,0,1.6,5.9,14,96,2019-11-30
1482,16.9,26.4,9.8,1015,63,0,1.6,14.1,20,126,2018-01-30
330,18.2,29.7,9.1,1011,66,0,1.0,0.0,-1,121,2014-11-27
1238,32.4,37.0,22.0,997,52,0,3.7,5.2,9,63,2017-05-30
466,24.9,32.2,19.0,1013,74,0,2.3,7.0,13,86,2015-04-13
2169,14.4,23.0,7.6,1018,82,0,1.3,2.0,7,228,2020-01-03
1638,32.2,36.8,28.6,997,69,0,1.9,4.4,11,50,2018-07-05
3092,30.4,36.5,24.3,1001,84,1,1.9,4.4,9,34,2022-07-17
1095,17.9,25.2,10.4,1013,75,0,1.8,2.0,9,215,2017-01-05
1130,16.7,24.2,9.4,1016,66,0,1.8,10.6,27,133,2017-02-09
1294,29.6,33.4,26.6,997,84,-1,2.4,9.3,16,22,2017-07-25
860,37.1,42.0,27.5,1000,30,0,2.9,8.3,18,99,2016-05-13
3174,24.8,31.0,21.8,1009,91,0,1.4,8.5,9,150,2022-10-07
